longitude;latitude;housing_median_age;total_rooms;total_bedrooms;population;households;median_income;median_house_value;1h_ocean;inland;near_bay;near_ocean
0.225099602;-0.736450584;0.764705882;-0.904013429;-0.798261949;-0.9135626;-0.807268541;-0.833588502;-0.340204783;0;0;0;1
0.274900398;-0.734325186;0.294117647;-0.868660664;-0.873680944;-0.931051879;-0.867127117;-0.28365126;-0.161648818;1;0;0;0
-0.571713147;0.124335813;-0.019607843;-0.919273615;-0.931098696;-0.969786149;-0.930932412;0.089791865;0.386390159;0;0;1;0
-0.430278884;0.277364506;0.960784314;-0.782389745;-0.804158908;-0.916869867;-0.79608617;-0.374353457;-0.137731391;0;1;0;0
-0.593625498;0.145589798;0.37254902;-0.922478254;-0.920856611;-0.96115362;-0.913829962;-0.584971242;0.018144255;0;0;1;0
0.474103586;-0.940488842;-0.333333333;-0.845566916;-0.816573557;-0.893438717;-0.804637395;-0.544489042;-0.464327982;1;0;0;0
0.444223108;-0.968119022;-0.607843137;-0.843888295;-0.717566729;-0.84254043;-0.745765499;-0.897739342;-0.719172292;0;0;0;1
0.306772908;-0.783209352;0.37254902;-0.895467725;-0.898199876;-0.963283724;-0.898700872;0.015999779;1;1;0;0;0
-0.639442231;0.236981934;0.529411765;-0.861488377;-0.835505897;-0.934751535;-0.849695774;-0.545247652;-0.22556608;1;0;0;0
0.290836653;-0.749202976;0.411764706;-0.887379826;-0.846058349;-0.863112755;-0.833908897;-0.539013255;-0.344328477;1;0;0;0
-0.62749004;0.275239107;0.411764706;-0.903555623;-0.888888889;-0.945626279;-0.88850518;-0.488324299;-0.003711325;0;1;0;0
0.187250996;-0.734325186;0.137254902;-0.776183936;-0.825574178;-0.911488551;-0.819108699;0.434200908;1;0;0;0;1
-0.250996016;0.273113709;-0.450980392;-0.978127066;-0.973308504;-0.988508647;-0.976319684;-0.570681784;-0.649481858;0;1;0;0
-0.5;-0.154091392;-0.333333333;-0.83910677;-0.834885164;-0.926623504;-0.857589212;-0.169183873;0.411957064;0;0;0;1
0.414342629;-0.931987248;0.137254902;-0.915153365;-0.932340161;-0.966198604;-0.933892452;0.647287624;1;0;0;0;1
0.739043825;-0.893730074;-0.37254902;-0.948776642;-0.928615767;-0.958406906;-0.928959053;-0.78670639;-0.809481198;0;1;0;0
-0.583665339;0.166843783;-0.058823529;-0.886209878;-0.888268156;-0.948148771;-0.884229568;-0.455524751;-0.221854755;0;0;1;0
-0.5;0.001062699;-0.058823529;-0.698000916;-0.693358163;-0.816586788;-0.68656471;-0.289816692;-0.0944326;1;0;0;0
0.201195219;-0.68544102;1;-0.872373976;-0.818125388;-0.907116231;-0.820753166;-0.708983324;-0.537729741;1;0;0;0
-0.5;0.005313496;-0.411764706;-0.876545094;-0.880198634;-0.927688556;-0.880940635;-0.310340547;-0.017731886;1;0;0;0
-0.551792829;0.032943677;0.019607843;-0.826644285;-0.641527002;-0.870456011;-0.643150798;-0.588019476;-0.378967509;0;0;1;0
0.262948207;-0.759829968;-0.411764706;-0.817945979;-0.758224705;-0.908013117;-0.745765499;-0.373650019;0.577729576;0;0;0;1
0.454183267;-0.968119022;-0.725490196;-0.957831019;-0.951272502;-0.958687183;-0.949679329;-0.325402408;-0.379379879;0;0;0;1
0.474103586;-0.953241233;-0.529411765;-0.718144361;-0.734326505;-0.883909302;-0.75793455;-0.385815368;0.035876141;1;0;0;0
0.081673307;-0.602550478;-0.176470588;-0.862658324;-0.797020484;-0.850836627;-0.812530834;-0.642846306;-0.346802694;1;0;0;0
0.237051793;-0.710945802;-0.019607843;-0.890991403;-0.854127871;-0.935704476;-0.859233679;-0.572792099;-0.13072111;1;0;0;0
0.30876494;-0.676939426;-0.058823529;-0.913016939;-0.847920546;-0.89887609;-0.843117908;-0.761948111;-0.588451182;0;1;0;0
0.434262948;-0.683315622;0.215686275;-0.856045577;-0.878336437;-0.942262956;-0.873704983;-0.163473607;-0.083710995;0;1;0;0
-0.501992032;0.092454835;-0.882352941;-0.760059006;-0.770328988;-0.893943216;-0.756290084;-0.129212011;0.103092358;0;1;0;0
0.408366534;-0.702444208;-0.647058824;-0.950658731;-0.934512725;-0.956837355;-0.928301266;-0.887918787;-0.50226597;0;1;0;0
-0.543824701;0.07120085;-0.450980392;-0.5874663;-0.573246431;-0.743658735;-0.55698076;-0.286092606;-0.016907147;0;0;1;0
0.464143426;-0.965993624;-0.137254902;-0.85843634;-0.85505897;-0.918551529;-0.852655813;-0.466007365;-0.521647333;0;0;0;1
0.486055777;-0.704569607;0.098039216;-0.768706445;-0.716014898;-0.860366042;-0.700378227;-0.779630626;-0.762471083;0;1;0;0
-0.581673307;0.066950053;-0.294117647;-0.594384251;-0.563935444;-0.807505816;-0.560269692;-0.29108564;0.712574381;0;0;1;0
0.292828685;-0.736450584;-0.058823529;-0.866066433;-0.795468653;-0.904313462;-0.791810557;-0.637922236;-0.175257009;1;0;0;0
-0.458167331;-0.11370882;-0.294117647;-0.745002289;-0.685909373;-0.817932117;-0.691169216;-0.519744555;-0.431338427;1;0;0;0
0.241035857;-0.570669501;-0.843137255;-0.672211201;-0.642147734;-0.80806637;-0.637230719;-0.518116991;-0.449482683;0;1;0;0
-0.115537849;-0.088204038;0.098039216;-0.887939366;-0.886716325;-0.940076796;-0.886860714;-0.544047668;-0.379792248;0;1;0;0
-0.623505976;0.109458023;0.058823529;-0.945572003;-0.949099938;-0.979820062;-0.945074823;-0.218810775;0.454431116;0;0;1;0
-0.462151394;0.534537726;0.176470588;-0.918764942;-0.901613904;-0.955660192;-0.900674231;-0.655163377;-0.663090049;0;1;0;0
0.452191235;-0.970244421;0.37254902;-0.806043034;-0.753258845;-0.835085064;-0.76089459;-0.779865105;-0.546389499;0;0;0;1
-0.555776892;0.037194474;0.333333333;-0.875731217;-0.834885164;-0.933630427;-0.829633284;-0.340643577;0.431338427;0;0;1;0
-0.71314741;0.264612115;0.411764706;-0.874510402;-0.839230292;-0.936433196;-0.844433481;-0.567674929;-0.457730071;1;0;0;0
-0.695219124;0.290116897;0.568627451;-0.861742713;-0.844816884;-0.944841503;-0.880611741;-0.513179129;-0.230102144;1;0;0;0
0.189243028;-0.715196599;0.490196078;-0.924360344;-0.912787089;-0.958519017;-0.911527709;-0.398463469;0.818965695;1;0;0;0
0.203187251;-0.693942614;1;-0.918358004;-0.897579143;-0.949718322;-0.903305377;-0.57265417;-0.663502419;1;0;0;0
-0.507968127;0.020191286;0.68627451;-0.935652882;-0.890751086;-0.943103787;-0.892780793;-0.735217445;-0.260205113;1;0;0;0
0.414342629;-0.959617428;0.490196078;-0.914237754;-0.920856611;-0.964572998;-0.910869923;-0.435331926;0.453194007;0;0;0;1
0.302788845;-0.755579171;-0.843137255;-0.936212422;-0.920856611;-0.950839429;-0.90560763;-0.734707107;0.79381116;1;0;0;0
-0.330677291;0.419766206;-0.411764706;-0.923953406;-0.914959652;-0.958855349;-0.920407828;-0.669756279;-0.309277075;0;1;0;0
0.438247012;-0.961742827;-0.37254902;-0.93473727;-0.86902545;-0.932453264;-0.865811544;-0.826471359;-0.539791588;0;0;0;1
0.041832669;-0.398512221;-0.529411765;-0.769825525;-0.779019243;-0.878527986;-0.779641506;-0.403222025;-0.45896718;0;1;0;0
-0.498007968;0.020191286;-0.019607843;-0.906098988;-0.895096214;-0.890748059;-0.892780793;-0.505234411;-0.309277075;1;0;0;0
0.394422311;-0.766206164;-0.137254902;-0.651203011;-0.5238982;-0.809299588;-0.55599408;-0.718679742;-0.61154387;1;0;0;0
0.476095618;-0.744952179;-0.294117647;-0.852535734;-0.862197393;-0.920905855;-0.844104588;-0.428876843;-0.571544035;0;1;0;0
-0.673306773;0.139213603;-0.137254902;-0.936517626;-0.920546245;-0.975671964;-0.938496958;-0.639301527;-0.061443046;0;0;0;1
0.24501992;-0.655685441;0.764705882;-0.854468691;-0.841092489;-0.921017966;-0.836540043;-0.334174701;0.299792578;0;1;0;0
-0.629482072;0.107332625;0.647058824;-0.896128999;-0.878336437;-0.945289946;-0.876007236;-0.528199611;0.254019571;0;0;0;1
-0.37250996;0.426142402;-0.843137255;-0.954015972;-0.955617629;-0.979091342;-0.953954942;-0.468641812;-0.285772017;0;1;0;0
-0.585657371;0.103081828;0.176470588;-0.705834478;-0.572315332;-0.833515513;-0.568820918;-0.618074233;-0.1092779;0;0;1;0
-0.543824701;0.083953241;-0.254901961;-0.915916374;-0.860645562;-0.952128703;-0.858904785;-0.578736845;0.381441726;0;0;1;0
-0.5;0.026567481;0.607843137;-0.9371789;-0.9283054;-0.949718322;-0.921065614;-0.536944318;-0.288658603;1;0;0;0
-0.601593625;0.145589798;-0.294117647;-0.932244773;-0.886716325;-0.941422125;-0.896398619;-0.822540379;-0.69896619;0;0;1;0
-0.583665339;0.045696068;-0.019607843;-0.74235719;-0.767535692;-0.888281622;-0.76089459;-0.103433056;1;0;0;0;1
-0.59561753;0.158342189;-0.098039216;-0.752632382;-0.699875854;-0.870399955;-0.706627199;-0.477896857;-0.346390324;0;0;1;0
0.179282869;-0.640807651;0.411764706;-0.911745257;-0.885785227;-0.940693405;-0.883242888;-0.522544517;-0.345565585;1;0;0;0
0.278884462;-0.704569607;-0.058823529;-0.876443359;-0.834574798;-0.904761905;-0.828317711;-0.545744197;-0.301442056;1;0;0;0
0.241035857;-0.676939426;0.333333333;-0.912152195;-0.864369957;-0.926847726;-0.864824864;-0.719700418;-0.248658768;1;0;0;0
0.24501992;-0.668437832;1;-0.909151025;-0.903165736;-0.955772303;-0.903634271;-0.551716528;0.092783123;1;0;0;0
0.193227092;-0.674814028;0.529411765;-0.907472404;-0.86157666;-0.956613134;-0.855286959;-0.746541427;0.402884937;1;0;0;0
0.197211155;-0.672688629;1;-0.927819319;-0.94972067;-0.972420752;-0.945403716;0.391167018;1;1;0;0;0
0.163346614;-0.647183847;0.333333333;-0.918001933;-0.904717567;-0.952521091;-0.891794113;-0.492324244;-0.199999175;1;0;0;0
-0.577689243;0.047821467;0.490196078;-0.732336335;-0.60955928;-0.828806861;-0.584278901;-0.569233528;0.078762562;0;0;0;1
-0.412350598;0.300743889;0.921568627;-0.955338522;-0.953755431;-0.935816587;-0.951652689;-0.723272782;-0.597935679;0;1;0;0
-0.585657371;0.698193411;-0.37254902;-0.885396002;-0.871198014;-0.934527313;-0.865153758;-0.672404519;-0.526595767;0;1;0;0
0.235059761;-0.664187035;0.647058824;-0.908031945;-0.867783985;-0.958575072;-0.859233679;-0.53752362;0.381441726;1;0;0;0
-0.551792829;0.088204038;0.254901961;-0.900707055;-0.856300435;-0.927688556;-0.852984706;-0.648418643;-0.432575536;0;0;1;0
0.21314741;-0.638682253;0.607843137;-0.954829849;-0.944754811;-0.969057429;-0.934550238;-0.450738611;0.059381198;1;0;0;0
0.235059761;-0.679064825;0.176470588;-0.829085915;-0.752327747;-0.891476779;-0.752343365;-0.584971242;0.199174436;1;0;0;0
-0.914342629;0.912858661;-0.176470588;-0.851569256;-0.802917443;-0.922699627;-0.836211149;-0.790306341;-0.768656624;0;0;0;1
-0.629482072;0.103081828;0.490196078;-0.901571799;-0.896027312;-0.958575072;-0.899358658;-0.351843423;0.461441396;0;0;0;1
-0.577689243;0.109458023;1;-0.846940333;-0.832091868;-0.927128002;-0.824370992;-0.364974276;0.067216218;0;0;1;0
0.231075697;-0.659936238;0.725490196;-0.885294267;-0.91185599;-0.957622131;-0.900016445;0.557150936;1;1;0;0;0
-0.61752988;0.120085016;0.490196078;-0.833511369;-0.74053383;-0.936433196;-0.76188127;-0.549247597;1;0;0;1;0
0.527888446;-0.751328374;-0.215686275;-0.824100921;-0.779639975;-0.963283724;-0.916461108;-0.574033462;-0.397524134;0;1;0;0
0.406374502;-0.696068013;-0.882352941;-0.045475355;-0.05927995;-0.506600521;-0.104752508;-0.425276893;-0.399585981;0;1;0;0
0.442231076;-0.953241233;0.098039216;-0.896841141;-0.83116077;-0.943328008;-0.829962177;-0.759865381;-0.590925398;0;0;0;1
0.187250996;-0.715196599;0.294117647;-0.899740577;-0.886405959;-0.952913479;-0.886860714;-0.230755438;0.887419021;1;0;0;0
0.249003984;-0.570669501;-0.490196078;-0.738440409;-0.725015518;-0.840634547;-0.729320835;-0.439787037;-0.496080429;0;1;0;0
0.22310757;-0.730074389;0.725490196;-0.913983417;-0.895716946;-0.929818661;-0.890807433;-0.559675039;-0.403297306;0;0;0;1
-0.571713147;0.039319872;0.450980392;-0.815656951;-0.836436996;-0.924493399;-0.825357671;-0.052675136;1;0;0;0;1
-0.490039841;0.158342189;-0.333333333;-0.814639605;-0.834574798;-0.907620729;-0.824370992;-0.278327195;-0.382678834;0;1;0;0
0.055776892;-0.649309245;0.490196078;-0.992827712;-0.989137182;-0.993833908;-0.989475415;-0.669756279;0.072164651;0;0;0;1
-0.671314741;0.253985122;0.725490196;-0.95518592;-0.937616387;-0.977689958;-0.936523598;-0.615922539;-0.326596591;1;0;0;0
0.19123506;-0.649309245;-0.294117647;-0.853095274;-0.74549969;-0.876678158;-0.768459135;-0.700735162;-0.29855547;1;0;0;0
-0.501992032;0.100956429;0.647058824;-0.988503993;-0.987895717;-0.995515569;-0.986515376;0.354519248;0.587626443;0;1;0;0
-0.019920319;-0.134962806;-0.294117647;-0.92461468;-0.908441962;-0.92752039;-0.902318698;-0.734900208;-0.790512204;0;1;0;0
-0.30876494;0.058448459;-0.960784314;-0.90492904;-0.873370577;-0.960537011;-0.916132215;-0.70891436;-0.510925728;0;1;0;0
0.211155378;-0.659936238;0.098039216;-0.808433796;-0.624456859;-0.870119678;-0.661568821;-0.687093971;-0.2185558;1;0;0;0
-0.525896414;0.166843783;-0.37254902;-0.812655781;-0.787709497;-0.891476779;-0.786877158;-0.558019889;-0.485358823;0;1;0;0
0.448207171;-0.982996812;0.37254902;-0.914949896;-0.9044072;-0.954314863;-0.899358658;-0.589329802;-0.441647663;0;0;0;1
0.424302789;-0.870350691;-0.607843137;-0.792003662;-0.732153942;-0.892149444;-0.748725539;-0.653246162;-0.241236119;1;0;0;0
0.175298805;-0.636556854;0.294117647;-0.893585635;-0.882371198;-0.932509319;-0.875349449;-0.340671163;-0.186390984;1;0;0;0
0.288844622;-0.659936238;-0.137254902;-0.882700036;-0.900372439;-0.944056728;-0.896069725;-0.032937477;0.404122045;0;1;0;0
0.452191235;-0.968119022;-0.68627451;-0.973599878;-0.965859714;-0.972644973;-0.964150633;-0.361305361;-0.406596261;0;0;0;1
-0.675298805;0.253985122;1;-0.990538685;-0.98106766;-0.983295496;-0.976648578;-0.938787051;-0.529069983;1;0;0;0
0.053784861;-0.613177471;1;-0.928429727;-0.888888889;-0.945177836;-0.900345338;-0.683425056;-0.23999901;1;0;0;0
0.298804781;-0.74282678;-0.176470588;-0.672872476;-0.63594041;-0.848650467;-0.63032396;-0.379898208;0.16041171;1;0;0;0
-0.450199203;0.404888417;-0.843137255;-0.902334808;-0.848541279;-0.947588217;-0.855944746;-0.786554668;-0.809068829;0;1;0;0
-0.507968127;-0.060573858;-0.333333333;-0.750343354;-0.746741155;-0.889683007;-0.746094392;-0.264479111;0.211545519;0;0;0;1
-0.394422311;0.292242295;0.176470588;-0.841701002;-0.866852886;-0.937330082;-0.85035356;-0.207721273;-0.072164651;0;1;0;0
0.314741036;-0.749202976;-0.647058824;-0.874764739;-0.892613284;-0.930603436;-0.879953955;0.139349802;0.432987905;1;0;0;0
0.205179283;-0.704569607;0.333333333;-0.933974261;-0.889819988;-0.932004821;-0.893109686;-0.903435815;-0.652780813;1;0;0;0
-0.625498008;0.120085016;0.725490196;-0.647744036;-0.609869646;-0.735867037;-0.617168229;-0.599288286;1;0;0;1;0
-0.535856574;0.158342189;0.411764706;-0.88580294;-0.871198014;-0.930827658;-0.869758263;-0.455166136;-0.394225178;0;0;1;0
0.195219124;-0.713071201;0.137254902;-0.941960425;-0.907510863;-0.956669189;-0.910541029;-0.478214094;-0.072164651;1;0;0;0
0.133466135;-0.598299681;-0.68627451;-0.880258406;-0.854748603;-0.912945991;-0.873376089;-0.5482683;-0.422678669;0;1;0;0
-0.498007968;-0.132837407;0.254901961;-0.850653645;-0.821539417;-0.915188206;-0.813517514;-0.586198811;-0.392163331;1;0;0;0
-0.585657371;0.11370882;1;-0.93794191;-0.918373681;-0.964853275;-0.913172176;-0.548847602;-0.174019901;0;0;1;0
0.278884462;-0.670563231;0.294117647;-0.888600641;-0.86654252;-0.92303596;-0.859562572;-0.51915146;-0.38597779;1;0;0;0
0.414342629;-0.940488842;-0.137254902;-0.687827458;-0.743947858;-0.886039407;-0.734912021;0.244755245;1;0;0;0;1
0.292828685;-0.672688629;0.176470588;-0.871712702;-0.891992551;-0.943944617;-0.8875185;-0.031778872;0.508863881;1;0;0;0
-0.494023904;0.162592986;0.803921569;-0.901317463;-0.866852886;-0.939964685;-0.871073837;-0.760527441;-0.628451017;0;1;0;0
-0.585657371;0.122210414;0.568627451;-0.836258202;-0.73556797;-0.890355671;-0.763525736;-0.915739093;-0.659791094;0;0;1;0
0.1812749;-0.632306057;0.333333333;-0.965817183;-0.952824333;-0.954875417;-0.943430357;-0.701135157;-0.452369269;1;0;0;0
-0.40438247;0.302869288;-0.843137255;-0.70410499;-0.532588454;-0.818716892;-0.554349614;-0.760830885;-0.581028532;0;1;0;0
-0.406374502;0.290116897;0.607843137;-0.952032148;-0.940409683;-0.97438269;-0.936852491;-0.550764817;-0.537729741;0;1;0;0
0.456175299;-0.906482465;-0.411764706;-0.932346508;-0.939478585;-0.964292721;-0.936852491;-0.238258783;-0.266390654;1;0;0;0
-0.629482072;0.062699256;-0.450980392;-0.82430439;-0.83116077;-0.914571597;-0.824370992;-0.196466256;0.455668224;0;0;0;1
0.211155378;-0.668437832;0.960784314;-0.839920647;-0.839230292;-0.939516242;-0.832593323;-0.179873381;0.67669824;1;0;0;0
-0.478087649;-0.081827843;0.058823529;-0.958034488;-0.945065177;-0.960761232;-0.952968262;-0.458324713;-0.337318197;1;0;0;0
0.24501992;-0.730074389;0.37254902;-0.900300117;-0.899441341;-0.956108635;-0.896727512;-0.293789051;-0.073814129;1;0;0;0
-0.22310757;0.015940489;-0.294117647;-0.840581922;-0.855679702;-0.908741837;-0.841144549;-0.565909436;-0.643708686;0;1;0;0
0.256972112;-0.70031881;0.333333333;-0.901164861;-0.889509621;-0.931388212;-0.882256208;-0.349484835;-0.352988235;1;0;0;0
0.264940239;-0.74282678;-0.019607843;-0.929803144;-0.880198634;-0.889346675;-0.879296168;-0.688418091;-0.49484332;1;0;0;0
-0.225099602;-0.538788523;-0.37254902;-0.856147312;-0.866852886;-0.942150845;-0.863509291;-0.389070496;-0.207421825;0;0;0;1
0.432270916;-0.672688629;-0.68627451;-0.730199908;-0.692116698;-0.85274251;-0.696102615;-0.446890388;-0.501853601;0;1;0;0
0.280876494;-0.772582359;0.37254902;-0.947962765;-0.953755431;-0.982454665;-0.958888341;0.352381346;1;1;0;0;0
0.235059761;-0.706695005;0.058823529;-0.94730149;-0.922098076;-0.949045657;-0.919750041;-0.712059144;-0.397111764;1;0;0;0
0.249003984;-0.715196599;0.137254902;-0.903403022;-0.839230292;-0.849659464;-0.837197829;-0.618763879;-0.566595602;1;0;0;0
0.233067729;-0.65781084;-0.294117647;-0.912559133;-0.910304159;-0.968160543;-0.908896563;-0.158190922;1;1;0;0;0
-0.621513944;0.094580234;-0.37254902;-0.880105804;-0.844816884;-0.950615208;-0.834566683;-0.646542806;-0.701028037;0;0;0;1
0.426294821;-0.789585547;-0.803921569;-0.994608068;-0.994723774;-0.997757785;-0.994737708;-0.589647039;-0.288658603;1;0;0;0
0.278884462;-0.770456961;0.411764706;-0.887990233;-0.867473619;-0.954931472;-0.865482651;-0.096329706;1;1;0;0;0
0.059760956;-0.40063762;0.568627451;-0.870339285;-0.815952824;-0.924941843;-0.804637395;-0.797630378;-0.745151566;0;1;0;0
-0.537848606;0.077577046;0.411764706;-0.929752276;-0.919925512;-0.954875417;-0.921065614;-0.515510131;-0.396287026;0;0;1;0
-0.53187251;0.007438895;0.254901961;-0.889719721;-0.903786468;-0.952296869;-0.900674231;0.084205735;1;1;0;0;0
0.304780876;-0.759829968;-0.882352941;-0.829950659;-0.828988206;-0.914683708;-0.823055419;-0.131556806;0.295256514;1;0;0;0
0.282868526;-0.664187035;0.568627451;-0.864133476;-0.820918684;-0.873539057;-0.805624075;-0.54694418;-0.461853766;1;0;0;0
-0.555776892;0.141339001;0.294117647;-0.711022941;-0.765983861;-0.890187505;-0.762539056;0.085212618;0.81566674;0;0;1;0
0.428286853;-0.679064825;0.098039216;-0.825321736;-0.773432651;-0.926006895;-0.77799704;-0.724914139;-0.557523474;0;1;0;0
-0.093625498;-0.096705632;0.725490196;-0.932092172;-0.942271881;-0.973766081;-0.938825851;-0.353512365;-0.427627103;0;1;0;0
0.310756972;-0.749202976;-0.647058824;-0.856910321;-0.86654252;-0.933966759;-0.86942937;-0.162163281;0.08742232;1;0;0;0
0.440239044;-0.961742827;0.37254902;-0.690014752;-0.601489758;-0.826788867;-0.596119059;-0.604129598;-0.405771523;0;0;0;1
0.252988048;-0.693942614;0.607843137;-0.931837835;-0.924891372;-0.965694106;-0.931919092;-0.31887836;-0.29113282;1;0;0;0
-0.960159363;0.751328374;0.37254902;-0.892670024;-0.884233395;-0.953698254;-0.879296168;-0.600212411;-0.690718801;0;0;0;1
0.197211155;-0.649309245;0.843137255;-0.958695763;-0.949099938;-0.972701029;-0.942443677;-0.635770541;-0.141855085;1;0;0;0
-0.344621514;0.421891605;-0.647058824;-0.886718551;-0.8336437;-0.94512178;-0.831935537;-0.767437691;-0.514637053;0;1;0;0
-0.619521912;0.111583422;1;-0.847805077;-0.771880819;-0.92012108;-0.770103601;-0.644598006;0.748038152;0;0;1;0
-0.426294821;0.273113709;0.647058824;-0.836563406;-0.775294848;-0.865635248;-0.794770597;-0.867229418;-0.837522319;0;1;0;0
-0.266932271;-0.345377258;-0.803921569;-0.350068671;-0.242706394;-0.659071162;-0.290906101;-0.535702956;-0.368658274;1;0;0;0
-0.328685259;0.08607864;0.529411765;-0.978635739;-0.980757294;-0.991311416;-0.979608617;-0.050468269;-0.351751127;0;1;0;0
0.470119522;-0.944739639;-0.450980392;-0.800345898;-0.684357542;-0.876622103;-0.679000164;-0.732858857;-0.602471742;1;0;0;0
0.428286853;-0.679064825;1;-0.907523272;-0.894165115;-0.966478881;-0.896727512;-0.708555744;-0.496905167;0;1;0;0
-0.424302789;0.300743889;-0.921568627;-0.825220001;-0.813159528;-0.910367443;-0.818122019;-0.518420436;-0.564946124;0;1;0;0
0.438247012;-0.965993624;0.843137255;-0.960120047;-0.928926133;-0.94876538;-0.924354547;-0.810333651;-0.7501;0;0;0;1
0.137450199;-0.64293305;-0.058823529;-0.859606287;-0.873060211;-0.93480759;-0.855944746;-0.122163832;0.314225508;1;0;0;0
0.195219124;-0.696068013;0.254901961;-0.92405514;-0.853196772;-0.928865719;-0.8533136;-0.783520227;-0.470101154;1;0;0;0
-0.535856574;0.007438895;-0.058823529;-0.825270868;-0.867473619;-0.933013818;-0.865153758;0.220190066;1;1;0;0;0
-0.533864542;0.21360255;-0.411764706;-0.945114197;-0.944134078;-0.955772303;-0.939812531;-0.423732086;-0.520410225;0;1;0;0
-0.557768924;0.04357067;0.411764706;-0.88336131;-0.897268777;-0.947868494;-0.891136326;-0.14128081;1;0;0;1;0
-0.519920319;0.018065887;0.37254902;-0.90380996;-0.888888889;-0.955492026;-0.881927315;-0.561123295;0.000412369;1;0;0;0
-0.430278884;0.275239107;0.411764706;-0.915916374;-0.878336437;-0.953025589;-0.883571781;-0.835409167;-0.738553655;0;1;0;0
-0.651394422;0.211477152;-0.411764706;-0.92837886;-0.935443824;-0.958631128;-0.925012333;-0.417235624;-0.2185558;1;0;0;0
0.249003984;-0.687566419;0.254901961;-0.944605524;-0.927995034;-0.950278876;-0.925999013;-0.687176729;-0.334431611;1;0;0;0
-0.330677291;0.083953241;0.921568627;-0.965359377;-0.941651148;-0.974438745;-0.936194705;-0.818443884;-0.773192688;0;1;0;0
-0.547808765;0.011689692;0.137254902;-0.884734727;-0.874922408;-0.933069873;-0.877980595;-0.092233211;0.93937757;1;0;0;0
0.19123506;-0.645058448;0.254901961;-0.896637672;-0.854438237;-0.888617955;-0.861207038;-0.552337209;-0.403709675;1;0;0;0
-0.635458167;0.149840595;0.254901961;-0.773844041;-0.804469274;-0.9062754;-0.793783917;0.01936525;0.871336613;0;0;1;0
-0.575697211;0.047821467;0.058823529;-0.697136172;-0.5;-0.799994394;-0.490873212;-0.629453387;0.063092523;0;0;0;1
0.322709163;-0.793836344;-0.607843137;-0.888295437;-0.922098076;-0.950671263;-0.907909883;0.744500076;0.94638785;1;0;0;0
-0.408366534;0.260361318;-0.882352941;-0.266697187;-0.292054624;-0.631435859;-0.296497287;-0.439938759;-0.460204288;0;1;0;0
-0.22310757;-0.48565356;-0.607843137;-0.934025128;-0.913407821;-0.935256033;-0.926985693;-0.716459083;-0.529069983;1;0;0;0
0.197211155;-0.710945802;0.411764706;-0.972531665;-0.967721912;-0.980268505;-0.961519487;-0.30850609;-0.124535569;1;0;0;0
0.260956175;-0.751328374;-0.137254902;-0.717584821;-0.691495965;-0.865186805;-0.692484789;-0.325705852;0.306802859;1;0;0;0
-0.621513944;0.079702444;-0.019607843;-0.821710158;-0.841402855;-0.904201351;-0.832922217;-0.141984248;0.359173777;0;0;0;1
0.049800797;-0.217853348;0.058823529;-0.918408871;-0.900993172;-0.935256033;-0.896069725;-0.650694473;-0.832573886;0;1;0;0
0.173306773;-0.451647184;-0.411764706;-0.792359733;-0.748292986;-0.886207573;-0.780628186;-0.621991421;-0.709275426;0;1;0;0
0.173306773;-0.647183847;-0.529411765;-0.851264052;-0.747051521;-0.895512767;-0.736556487;-0.582681618;-0.22597845;1;0;0;0
0.486055777;-0.734325186;-0.568627451;-0.964443766;-0.959962756;-0.97584013;-0.964150633;-0.785133998;-0.828037823;0;1;0;0
-0.071713147;-0.598299681;0.411764706;-0.857622463;-0.846058349;-0.935704476;-0.843775695;-0.264672211;0.536905002;1;0;0;0
-0.464143426;0.513283741;-0.37254902;-0.821964495;-0.797020484;-0.901342526;-0.798717316;-0.66033572;-0.644533425;0;1;0;0
0.249003984;-0.662061637;0.490196078;-0.960018312;-0.960583489;-0.977017293;-0.954612728;-0.247637964;0.574018251;0;1;0;0
0.189243028;-0.638682253;0.450980392;-0.993743324;-0.987274984;-0.996636677;-0.990790988;-0.881449911;-0.409070478;1;0;0;0
-0.292828685;-0.407013815;-0.254901961;-0.888193703;-0.878336437;-0.944337005;-0.880282848;-0.574198977;0.298967839;0;0;0;1
0.179282869;-0.638682253;0.411764706;-0.935042474;-0.925512104;-0.944841503;-0.92369676;-0.516448049;-0.34968928;1;0;0;0
0.30876494;-0.787460149;0.098039216;-0.927819319;-0.856921167;-0.971019367;-0.888834073;-0.75214135;0.79381116;1;0;0;0
0.049800797;-0.40063762;-0.568627451;-0.67241467;-0.653941651;-0.833907901;-0.641177438;-0.437359485;-0.55298741;0;1;0;0
0.438247012;-0.953241233;0.568627451;-0.921511776;-0.869956549;-0.958294795;-0.863838185;-0.741369085;-0.425152886;0;0;0;1
-0.420318725;0.107332625;0.098039216;-0.953405565;-0.950962135;-0.976793072;-0.94573261;-0.479055461;-0.437936338;0;1;0;0
0.165338645;-0.638682253;0.294117647;-0.8661173;-0.872439479;-0.93772247;-0.861207038;-0.249637936;0.238349533;1;0;0;0
-0.225099602;0.179596174;-0.411764706;-0.808942469;-0.77839851;-0.900557751;-0.79805953;-0.655163377;-0.556286366;0;1;0;0
0.274900398;-0.738575983;0.450980392;-0.949793987;-0.923960273;-0.961433897;-0.933234665;-0.61886043;-0.315874986;1;0;0;0
